id,title,url,duration,tabs,source_name,source_key,matched_topics,queue_score
t2HI1mdkrZk,Audi Q8 Sportback e-tron 2024 - 🔋 una de las mejores SUV eléctricas hoy ⚡️ | Reseña Jaime Gabaldoni,https://www.youtube.com/watch?v=t2HI1mdkrZk,1397.0,videos,Jaime Gabaldoni,jaime-gabaldoni,Audi,80
r0wxQs3Wizw,BMW 330i xDrive 2025: ¿vale la pena? | Prueba de manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=r0wxQs3Wizw,1385.0,videos,Jaime Gabaldoni,jaime-gabaldoni,BMW,80
S3NnUhMRK7c,Mitsubishi L200 2021 | PruebameLaNave #160 | Reseña,https://www.youtube.com/watch?v=S3NnUhMRK7c,1380.0,videos,Autoboutique 1/4 de Milla,cuarto-de-milla,Mitsubishi,80
HGMlyLVXiU0,Detalles del ultimo Volkswagen Passat | Prueba de Manejo [4K],https://www.youtube.com/watch?v=HGMlyLVXiU0,1366.0,videos,Jaime Gabaldoni,jaime-gabaldoni,Volkswagen,80
uqldlna5qnk,GMC Sierra Denali 2019 | PruebameLa... Nave #73 | Reseña,https://www.youtube.com/watch?v=uqldlna5qnk,1359.0,videos,Autoboutique 1/4 de Milla,cuarto-de-milla,GMC,80
paAQvYxjyn0,BYD ES LA MEJOR MARCA DEL MUNDO,https://www.youtube.com/watch?v=paAQvYxjyn0,1307.0,videos,El Dios de los Autos,el-dios-de-los-autos,BYD,80
lxul6hl3wgE,Volvo XC40. Prueba de que lo seguro y económico no tiene que ser aburrido.,https://www.youtube.com/watch?v=lxul6hl3wgE,1261.0,videos,Sergio Oliveira,sergio-oliveira,Volvo,80
fKrXVm0Dw88,Mercedes-AMG GT63 COUPÉ 2025 | Prueba de Manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=fKrXVm0Dw88,1241.0,videos,Jaime Gabaldoni,jaime-gabaldoni,Mercedes,80
FUFANojXJJ4,RAM 2500 Heavy Duty Diesel 2025: ¿La pickup más poderosa? | Prueba de Manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=FUFANojXJJ4,1201.0,videos,Jaime Gabaldoni,jaime-gabaldoni,Ram,80
0agsGb2JgMw,Audi Q8 S Line 2020. La Mejor en su clase.,https://www.youtube.com/watch?v=0agsGb2JgMw,1161.0,videos,Sergio Oliveira,sergio-oliveira,Audi,80
I3uqdp9_2Cw,Volvo XC90 PHEV 2026: ¿El SUV híbrido premium más completo? | Prueba de Manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=I3uqdp9_2Cw,1117.0,videos,Jaime Gabaldoni,jaime-gabaldoni,Volvo,80
sEdkFx4BdqM,Kia Telluride 2027: ¿La mejor SUV familiar? con @Guaroa Ubinas | Prueba de manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=sEdkFx4BdqM,1112.0,videos,Jaime Gabaldoni,jaime-gabaldoni,Kia,80
vaysVq7ZuDw,Ram 700 2021. El mejor valor/precio de su categoría.,https://www.youtube.com/watch?v=vaysVq7ZuDw,1110.0,videos,Sergio Oliveira,sergio-oliveira,Ram,80
uKEpI2sTjjU,Prueba de Manejo BMW 330iA Sport Line 2018 *CarsLatino*,https://www.youtube.com/watch?v=uKEpI2sTjjU,1101.0,videos,CarsLatino,carslatino,BMW,80
K-UDgvs1A0g,BMW 540i iA M Sport 2018. ¿El mejor sedán de su clase en el mundo?,https://www.youtube.com/watch?v=K-UDgvs1A0g,1078.0,videos,Sergio Oliveira,sergio-oliveira,BMW,80
cersmp7KeWg,Mi Nuevo Auto a Detalle!! (Version Corta) (Prueba de Manejo Mazda 3 S GT 2017) *CarsLatino*,https://www.youtube.com/watch?v=cersmp7KeWg,1058.0,videos,CarsLatino,carslatino,Mazda,80
bo-1Fp-mots,El VOLVO XC60 T8 2024 BLACK EDITION | Prueba de Manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=bo-1Fp-mots,1021.0,videos,Jaime Gabaldoni,jaime-gabaldoni,Volvo,80
zd9Q6h0GCUU,Prueba de Manejo Volkswagen Jetta (Bora) GLI 2007 y algo mas *CarsLatino*,https://www.youtube.com/watch?v=zd9Q6h0GCUU,1018.0,videos,CarsLatino,carslatino,Volkswagen,80
o4gLVrL2tIA,"Hyundai Grand i10 sedán 2021. Le sobra precio, le falta seguridad.",https://www.youtube.com/watch?v=o4gLVrL2tIA,986.0,videos,Sergio Oliveira,sergio-oliveira,Hyundai,80
dDztRzElBPg,Seat Tarraco. ¿Mejor que la Tiguan?,https://www.youtube.com/watch?v=dDztRzElBPg,978.0,videos,Sergio Oliveira,sergio-oliveira,Seat,80
tYTd934ol2w,Vale La Pena El Honda Civic Lx 2007 ? *CarsLatino*,https://www.youtube.com/watch?v=tYTd934ol2w,957.0,videos,CarsLatino,carslatino,Honda,80
1V3cZD0T66U,BMW Serie 7 2023. El mejor sedán en su categoría.,https://www.youtube.com/watch?v=1V3cZD0T66U,927.0,videos,Sergio Oliveira,sergio-oliveira,BMW,80
d4RAEvZ5m-k,Jeep Avenger Turbo - El Jeep que podríamos comprar,https://www.youtube.com/watch?v=d4RAEvZ5m-k,909.0,videos,Sergio Oliveira,sergio-oliveira,Jeep,80
JVdm6QxjN-Q,¿Aun Vale La Pena Un Honda Civic 2009 En El 2024? (Nuevo Auto) *CarsLatino*,https://www.youtube.com/watch?v=JVdm6QxjN-Q,908.0,videos,CarsLatino,carslatino,Honda,80
GOT6xoAf5p0,5 JEEP QUE NO DEBERÍAS COMPRAR Y 5 QUE SI *CarsLatino*,https://www.youtube.com/watch?v=GOT6xoAf5p0,903.0,videos,CarsLatino,carslatino,Jeep,80
Ho1l6ZXfv9w,Jac Frison T6. El mejor motor de su categoría.,https://www.youtube.com/watch?v=Ho1l6ZXfv9w,878.0,videos,Sergio Oliveira,sergio-oliveira,JAC,80
w13rqSdIQEw,"Subaru Forester 2019, ¿La mejor en su clase?",https://www.youtube.com/watch?v=w13rqSdIQEw,873.0,videos,Sergio Oliveira,sergio-oliveira,Subaru,80
4jrRvn9Guh0,"Cupra Formentor 190 - Precioso, pero no para entusiastas",https://www.youtube.com/watch?v=4jrRvn9Guh0,865.0,videos,Sergio Oliveira,sergio-oliveira,Cupra,80
yIDCcL0gbD4,5 NISSAN QUE NO DEBERÍAS COMPRAR Y 5 QUE SI *CarsLatino*,https://www.youtube.com/watch?v=yIDCcL0gbD4,852.0,videos,CarsLatino,carslatino,Nissan,80
6FPe17Hb180,5 MERCEDES BENZ QUE NO DEBERÍAS COMPRAR Y 5 QUE SI *CarsLatino*,https://www.youtube.com/watch?v=6FPe17Hb180,850.0,videos,CarsLatino,carslatino,Mercedes,80
Wam4zmsU9-0,El Interior Es Lo Que Cuenta - Prueba de Manejo Mercedes Benz C200 Sport *CarsLatino*,https://www.youtube.com/watch?v=Wam4zmsU9-0,838.0,videos,CarsLatino,carslatino,Mercedes,80
tyIjiNEtZso,MEJORANDO AL MITSUBISHI 3000GT! (Proyecto 3000gt - ep02) *CarsLatino*,https://www.youtube.com/watch?v=tyIjiNEtZso,830.0,videos,CarsLatino,carslatino,Mitsubishi,80
mYIIqnu4dco,"Kia K4 Hatchback 2026: Motor turbo, manejo ágil y estilo único | Prueba de manejo | Jaime Gabaldoni",https://www.youtube.com/watch?v=mYIIqnu4dco,829.0,videos,Jaime Gabaldoni,jaime-gabaldoni,Kia,80
eHBV2250YOg,"JAC Sei7 2019, el mejor valor/precio de todo el segmento",https://www.youtube.com/watch?v=eHBV2250YOg,824.0,videos,Sergio Oliveira,sergio-oliveira,JAC,80
yyB2uL3FoM8,5 VOLKSWAGEN QUE NO DEBERÍAS COMPRAR Y 5 QUE SI *CarsLatino*,https://www.youtube.com/watch?v=yyB2uL3FoM8,807.0,videos,CarsLatino,carslatino,Volkswagen,80
s28DNfI0zCg,¿QUÉ IDIOTA COMPRA UN DODGE ATTITUDE 2025?,https://www.youtube.com/watch?v=s28DNfI0zCg,799.0,videos,El Dios de los Autos,el-dios-de-los-autos,Dodge,80
U9XFsfIUJWk,5 DODGE QUE NO DEBERÍAS COMPRAR Y 5 QUE SI *CarsLatino*,https://www.youtube.com/watch?v=U9XFsfIUJWk,792.0,videos,CarsLatino,carslatino,Dodge,80
bCVDTzbi91A,Suzuki S-Cross. A veces la mejor opción es la que menos consideras.,https://www.youtube.com/watch?v=bCVDTzbi91A,786.0,videos,Sergio Oliveira,sergio-oliveira,Suzuki,80
EGtnVtejo2o,COMPRÉ un RENAULT y lo DESTRUÍ al instante,https://www.youtube.com/watch?v=EGtnVtejo2o,783.0,videos,El Dios de los Autos,el-dios-de-los-autos,Renault,80
eBAl-Fj1lkQ,5 MITSUBISHI QUE NO DEBERÍAS COMPRAR Y 5 QUE SI *CarsLatino*,https://www.youtube.com/watch?v=eBAl-Fj1lkQ,750.0,videos,CarsLatino,carslatino,Mitsubishi,80
AgB9XQ_yXso,6 FORD QUE NO DEBERÍAS COMPRAR... Y 6 QUE SI *CarsLatino*,https://www.youtube.com/watch?v=AgB9XQ_yXso,728.0,videos,CarsLatino,carslatino,Ford,80
hfnxIwleCjo,5 BMW QUE NO DEBERÍAS COMPRAR Y 5 QUE SI *CarsLatino*,https://www.youtube.com/watch?v=hfnxIwleCjo,727.0,videos,CarsLatino,carslatino,BMW,80
pAJU2TINMkc,5 TOYOTA QUE NO DEBERÍAS COMPRAR Y 5 QUE SI *CarsLatino*,https://www.youtube.com/watch?v=pAJU2TINMkc,673.0,videos,CarsLatino,carslatino,Toyota,80
IPLcfL9-sBM,Los 10 Peores TOYOTA del Mundo! *CarsLatino*,https://www.youtube.com/watch?v=IPLcfL9-sBM,673.0,videos,CarsLatino,carslatino,Toyota,80
IsJaHl6QRgY,Los 7 PEORES Subaru del Mundo *CarsLatino*,https://www.youtube.com/watch?v=IsJaHl6QRgY,645.0,videos,CarsLatino,carslatino,Subaru,80
0g36IgAMljQ,5 CHEVROLET QUE NO DEBERÍAS COMPRAR... Y 5 QUE SI *CarsLatino*,https://www.youtube.com/watch?v=0g36IgAMljQ,643.0,videos,CarsLatino,carslatino,Chevrolet,80
UswYsvjUq9E,Prueba de Manejo - Kia Sorento Ex 2018 *CarsLatino*,https://www.youtube.com/watch?v=UswYsvjUq9E,637.0,videos,CarsLatino,carslatino,Kia,80
hC557xbz5XE,Prueba de Manejo - Ford Mustang GT 2017,https://www.youtube.com/watch?v=hC557xbz5XE,632.0,videos,CarsLatino,carslatino,Ford,80
hHIikqGcfD4,EL TESLA MODEL 3 ES El MEJOR AUTO DEL MUNDO,https://www.youtube.com/watch?v=hHIikqGcfD4,612.0,videos,El Dios de los Autos,el-dios-de-los-autos,Tesla,80
NdRz8h8nIKU,!El Nuevo Dodge Attitude Chino ES MEJOR que el Anterior! ¿Porque? *CarsLatino*,https://www.youtube.com/watch?v=NdRz8h8nIKU,595.0,videos,CarsLatino,carslatino,Dodge,80
WkUCl42Bhd0,¿El PEOR Motor de Peugeot? (Puretech) *CarsLatino* (ep.3),https://www.youtube.com/watch?v=WkUCl42Bhd0,588.0,videos,CarsLatino,carslatino,Peugeot,80
q4Eha0ON8do,BMW R 1250 RT 2023: Touring de lujo en el Gran Cañón | Prueba de manejo | Jaime Gabaldoni,https://www.youtube.com/watch?v=q4Eha0ON8do,549.0,videos,Jaime Gabaldoni,jaime-gabaldoni,BMW,80
LgmjYlWAOvA,Los 10 Mejores Fiat de la Historia (Parte 1) *CarsLatino*,https://www.youtube.com/watch?v=LgmjYlWAOvA,543.0,videos,CarsLatino,carslatino,Fiat,80
Z1osowesVL0,Los 7 Mejores Autos Fiat de la Historia *CarsLatino*,https://www.youtube.com/watch?v=Z1osowesVL0,533.0,videos,CarsLatino,carslatino,Fiat,80
DfGCt5TgDO8,LA FALLA QUE HACE A JEEP PELIGROSA *CarsLatino*,https://www.youtube.com/watch?v=DfGCt5TgDO8,492.0,videos,CarsLatino,carslatino,Jeep,80
bdABjkUlKVg,Volkswagen Taos 2025 - Te digo para quién es la mejor opción,https://www.youtube.com/watch?v=bdABjkUlKVg,489.0,videos,Sergio Oliveira,sergio-oliveira,Volkswagen,80
llKqCi3kJSo,QUE AUTO BARATO ME COMPRO| RENAULT SANDERO,https://www.youtube.com/watch?v=llKqCi3kJSo,416.0,videos,El Dios de los Autos,el-dios-de-los-autos,Renault,80
897WWp2INF0,QUE AUTO BARATO ME COMPRO FIAT UNO,https://www.youtube.com/watch?v=897WWp2INF0,377.0,videos,El Dios de los Autos,el-dios-de-los-autos,Fiat,80
awtjejZLJJQ,QUE AUTO BARATO ME COMPRO PEUGEOT 208,https://www.youtube.com/watch?v=awtjejZLJJQ,372.0,videos,El Dios de los Autos,el-dios-de-los-autos,Peugeot,80
3SchgtX-JsE,Los Mejores Conceptos de Tesla Motors *CarsLatino*,https://www.youtube.com/watch?v=3SchgtX-JsE,321.0,videos,CarsLatino,carslatino,Tesla,80
1bdcjm9yJVE,De Mazda a MG - Me lo compro o no me lo compro,https://www.youtube.com/watch?v=1bdcjm9yJVE,4535.0,videos,Sergio Oliveira,sergio-oliveira,"Mazda,MG",76
N5eURT_FOTQ,De Toyota a Volvo -  Me lo compro o no me lo compro,https://www.youtube.com/watch?v=N5eURT_FOTQ,3934.0,videos,Sergio Oliveira,sergio-oliveira,"Toyota,Volvo",76
4hyw3gHG4YA,boot accu air sema 2016 las vegas nevada nissan gtr lamborghini bmw mercedes benz,https://www.youtube.com/watch?v=4hyw3gHG4YA,73.0,videos,Autoboutique 1/4 de Milla,cuarto-de-milla,"Nissan,Mercedes,BMW",76
iMABxN0D1yY,"155. Bloqueos de avenidas, Chevrolet Aveo 2024, BYD ya en México",https://www.youtube.com/watch?v=iMABxN0D1yY,3478.0,videos,Autoboutique 1/4 de Milla,cuarto-de-milla,"Chevrolet,BYD",74
ezQ8q8eoTfc,"217. Mazda más barato, filtran nuevo GTI, GMC en China",https://www.youtube.com/watch?v=ezQ8q8eoTfc,2572.0,videos,Autoboutique 1/4 de Milla,cuarto-de-milla,"Mazda,GMC",74
PpaK84peNKc,El BMW iX 50 2022 es superior al Tesla Model X | Primeras Impresiones,https://www.youtube.com/watch?v=PpaK84peNKc,2004.0,videos,Jaime Gabaldoni,jaime-gabaldoni,"Tesla,BMW",74
c1v4SIL4Q3U,HONDA vs NISSAN ¿Cual es la Reina de las Suv? *CarsLatino*,https://www.youtube.com/watch?v=c1v4SIL4Q3U,1316.0,videos,CarsLatino,carslatino,"Honda,Nissan",74
NY2ykbBPawA,Chirey Omoda 5,https://www.youtube.com/watch?v=NY2ykbBPawA,1208.0,videos,Sergio Oliveira,sergio-oliveira,"Chirey,Omoda",74
r84fMyjdmYU,FORD RAPTOR 2021 DESTROZA A RAM 1500 TRX Y TE EXPLICO POR QUÉ,https://www.youtube.com/watch?v=r84fMyjdmYU,782.0,videos,El Dios de los Autos,el-dios-de-los-autos,"Ford,Ram",74
RlYrDLaCEIg,Mercedes-Benz E 200 vs Infiniti Q70,https://www.youtube.com/watch?v=RlYrDLaCEIg,768.0,videos,Sergio Oliveira,sergio-oliveira,"Infiniti,Mercedes",74
-_wYK6bMjs0,CAMBIOS AL HONDA CIVIC! SSC TUATARA! GMC HUMMER EV Y MAS! - CLN ep1 - *CarsLatino*,https://www.youtube.com/watch?v=-_wYK6bMjs0,728.0,videos,CarsLatino,carslatino,"Honda,GMC",74
cK6f83vbtJ4,Se INCENDIAN los Autos Kia y Hyundai ¿Que Esta Pasando? *CarsLatino*,https://www.youtube.com/watch?v=cK6f83vbtJ4,618.0,videos,CarsLatino,carslatino,"Kia,Hyundai",74
