id,url,title,duration,timestamp,tabs,thumbnail,source_name,usage_rights,reuse_policy
9GIflTUltho,https://www.youtube.com/watch?v=9GIflTUltho,Seat Ibiza xcellence | PruebameLa... Nave #27 | Reseña,1081.0,,videos,https://i.ytimg.com/vi/9GIflTUltho/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBTKQTQjrAWNs7JFGGMDcMb_Otw1w,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
nTEfmiMK7pE,https://www.youtube.com/watch?v=nTEfmiMK7pE,Chevrolet Trax Premier 1.8 2018 | PruebameLa... Nave #26 | Reseña,1071.0,,videos,https://i.ytimg.com/vi/nTEfmiMK7pE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC-lEgdPn9fjBPB0AS3W9JnIkXn7Q,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
OUwoQauEdOY,https://www.youtube.com/watch?v=OUwoQauEdOY,Formula Automotriz - Domingo 13 Mayo 2018,3500.0,,videos,https://i.ytimg.com/vi/OUwoQauEdOY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAbowUdW6ArF2lZlj0d9youbiaaVw,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
-Xlye3nG7Sw,https://www.youtube.com/watch?v=-Xlye3nG7Sw,Catback Borla stype en Seat Leon Cupra.,40.0,,videos,https://i.ytimg.com/vi/-Xlye3nG7Sw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC-jq91OtMcvrR12dQzLZj06XVlLQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
x3opk1wob3g,https://www.youtube.com/watch?v=x3opk1wob3g,Retiramos resonador H-1 que se calentaba y colocamos Borla xr1 jetta 2.5,60.0,,videos,https://i.ytimg.com/vi/x3opk1wob3g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBMVWZfcJHXgYt4PpMnKa4Y9mBzlQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
ZpiNhjA1UGY,https://www.youtube.com/watch?v=ZpiNhjA1UGY,Formula Automotriz - Sábado 12 de Mayo 2018,3772.0,,videos,https://i.ytimg.com/vi/ZpiNhjA1UGY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBHJLkskcKrfI5Z-JTXtM9UmTlUUg,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
R4CGG8cGbIE,https://www.youtube.com/watch?v=R4CGG8cGbIE,Prueba de calidad a resonadores Nash Magnaflow Borla Flowmaster Hangar-1,1402.0,,videos,https://i.ytimg.com/vi/R4CGG8cGbIE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCXuw8EUDn0KmJXsnppxTmLoNebqw,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
CgyOnViQxVQ,https://www.youtube.com/watch?v=CgyOnViQxVQ,Formula Automotriz - Sábado 05 Mayo 2018,3590.0,,videos,https://i.ytimg.com/vi/CgyOnViQxVQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD2XQ0uMmnMUsPcJkosleBzrWCfBw,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
u86h0WcuVMA,https://www.youtube.com/watch?v=u86h0WcuVMA,Catback 140314 Borla en Golf R32 2008,100.0,,videos,https://i.ytimg.com/vi/u86h0WcuVMA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLByDxnd6enxjj9kroPmdIgrn2dSOA,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
f6VevmaiwYQ,https://www.youtube.com/watch?v=f6VevmaiwYQ,Comparativa entre resonadores Nash Magnaflow Borla Flowmaster. | Mofle Silenciador escape mufla xs,1160.0,,videos,https://i.ytimg.com/vi/f6VevmaiwYQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDU1YW1o1T93mL49_X4CjqtmidGwA,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
j4guXWSE5vs,https://www.youtube.com/watch?v=j4guXWSE5vs,Formula Automotriz | Domingo 29 abril 2018,3372.0,,videos,https://i.ytimg.com/vi/j4guXWSE5vs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDj06-UxpLGjjtRY9UyI4p6oqzICw,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
EAUPeDAyiVQ,https://www.youtube.com/watch?v=EAUPeDAyiVQ,Ibiza 1.6 excellence stock en el 1/4 de milla.,42.0,,videos,https://i.ytimg.com/vi/EAUPeDAyiVQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAx2QY9hZhwPv326UAMci7ZdU0Yqg,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
kb-hFVjO2zI,https://www.youtube.com/watch?v=kb-hFVjO2zI,Formula Automotriz | 28 Abril 2018,3530.0,,videos,https://i.ytimg.com/vi/kb-hFVjO2zI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzb09GsexHX7R2a5YSq6VYxXXz7A,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
-TiLTF7WN9E,https://www.youtube.com/watch?v=-TiLTF7WN9E,Lincoln MKZ Híbrido 🌱 | PruebameLa... Nave #25 | Reseña,1198.0,,videos,https://i.ytimg.com/vi/-TiLTF7WN9E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDfK8z3sXzV-XMeA6si_FTWG5UjHA,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
zJ-HZSfHZWg,https://www.youtube.com/watch?v=zJ-HZSfHZWg,4to Pegaso Drag Challenge By borla video en vivo parte 2.,1514.0,,videos,https://i.ytimg.com/vi/zJ-HZSfHZWg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBNGpJRZYrAIFHchL9hYJ4xf4xPIA,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
w-07rBCi0Y0,https://www.youtube.com/watch?v=w-07rBCi0Y0,4to Pegaso Drag Challenge By borla video en vivo parte 3.,2289.0,,videos,https://i.ytimg.com/vi/w-07rBCi0Y0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBd6H9jR7_zALumjr6awLU206EMdg,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
HKHi9FGj6b0,https://www.youtube.com/watch?v=HKHi9FGj6b0,4to Pegaso Drag Challenge By borla video en vivo parte 1.,1117.0,,videos,https://i.ytimg.com/vi/HKHi9FGj6b0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBk6p3FuqFPUy6MAufqYAfV80jPIg,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
rTRAd9v9EEI,https://www.youtube.com/watch?v=rTRAd9v9EEI,Euro Llantas LocaS Golf MK2 pierde llanta en pleno arrancon.,430.0,,videos,https://i.ytimg.com/vi/rTRAd9v9EEI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4yBPECMxXKSrvN3KeWSLVKIydMg,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
kqWr6vG92iI,https://www.youtube.com/watch?v=kqWr6vG92iI,Dodge Neon srt4 vs VW Golf R Arrancones Centro Dinamico Pegaso.,53.0,,videos,https://i.ytimg.com/vi/kqWr6vG92iI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA0xKlfuV3fe3TuSIS_R0Vegre_Ag,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
5WH9ebf3yIE,https://www.youtube.com/watch?v=5WH9ebf3yIE,Mazda 3 2016 con axle back borla PN 11918,21.0,,videos,https://i.ytimg.com/vi/5WH9ebf3yIE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDlaIQyVCcC1zssoObT-_4sZADupg,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
5jJ30CY3gUY,https://www.youtube.com/watch?v=5jJ30CY3gUY,Vw sedan turbo en el 4to Pegaso Drag Challenge.,74.0,,videos,https://i.ytimg.com/vi/5jJ30CY3gUY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCM18unjNhewn24UPexRUWgFpB9Bg,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
cCjygcql-eM,https://www.youtube.com/watch?v=cCjygcql-eM,"Entrevista con los señores Mangino y su Cadillac ""Eldorado"" recién restaurado...",419.0,,videos,https://i.ytimg.com/vi/cCjygcql-eM/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIEkoUjAP&rs=AOn4CLB7mY6UaT8tlvqE-RX6r7AiWqSf9g,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
1YWFLDtQ1as,https://www.youtube.com/watch?v=1YWFLDtQ1as,En vivo desde el Gran Concurso Internacional de Elegancia 2018,1373.0,,videos,https://i.ytimg.com/vi/1YWFLDtQ1as/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD-7PSN5uAUXGSFWFoyLAYqBvSkJw,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
Ferb1aMRtaw,https://www.youtube.com/watch?v=Ferb1aMRtaw,A bordo de Land Rover Discovery 2019,893.0,,videos,https://i.ytimg.com/vi/Ferb1aMRtaw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBM5tpMByZGY73FlJGMkz5CNj9JDQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
F-IzzMl7d1E,https://www.youtube.com/watch?v=F-IzzMl7d1E,Kia Stinger | PruebameLa... Nave #24 | Reseña,1054.0,,videos,https://i.ytimg.com/vi/F-IzzMl7d1E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDa8c6gAlevcS9c7fdo-VAu6H-5KQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
q6-fI7O90qQ,https://www.youtube.com/watch?v=q6-fI7O90qQ,Comercial Formula Automotriz 104.1 FM y 1500 am Mexico,58.0,,videos,https://i.ytimg.com/vi/q6-fI7O90qQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDTbJS8mXrf9vBIZtdfGjFR_E3Maw,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
jxyu47ThQpc,https://www.youtube.com/watch?v=jxyu47ThQpc,Fórmula Automotriz | 15 abril 2018,3454.0,,videos,https://i.ytimg.com/vi/jxyu47ThQpc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCiBn5GAiZeLSXCG7yX9e2vRZTqSA,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
Ux4hUvuSOLs,https://www.youtube.com/watch?v=Ux4hUvuSOLs,Fórmula Automotriz Sábado 14 Abril 2018,3623.0,,videos,https://i.ytimg.com/vi/Ux4hUvuSOLs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA6XFYwg_z3vyiIJjaq0RY3Q3v5MQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
UPwYS6gLtRs,https://www.youtube.com/watch?v=UPwYS6gLtRs,Presentación Nissan Murano | Formula Automotriz,2158.0,,videos,https://i.ytimg.com/vi/UPwYS6gLtRs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBoVfCD8MJzsAOPgjWCrczOOKTqgw,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
lebD26yBFHs,https://www.youtube.com/watch?v=lebD26yBFHs,Formula Automotriz Domingo 08 Abril 2018,3294.0,,videos,https://i.ytimg.com/vi/lebD26yBFHs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDBGxMn5CgUxSPTB58olJ8Hos7HcQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
-3i9RjZ7uzM,https://www.youtube.com/watch?v=-3i9RjZ7uzM,Formula Automotriz Sábado 07 Abril 2018,3567.0,,videos,https://i.ytimg.com/vi/-3i9RjZ7uzM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCF7Zvdy3qxlgI44t3Ehkp2i7Xxxg,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
jfDPyAZrjdg,https://www.youtube.com/watch?v=jfDPyAZrjdg,Programa de radio Formula Automotriz 31 de Marzo 2018,3680.0,,videos,https://i.ytimg.com/vi/jfDPyAZrjdg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDyXh4776t9QJRoYqTgtCzedqUTMg,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
MTQf6T0NocU,https://www.youtube.com/watch?v=MTQf6T0NocU,Dodge challenger yellow jacket con cratemufflers stype de BORLA.,36.0,,videos,https://i.ytimg.com/vi/MTQf6T0NocU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDMmlISU5TFelfJMGa5z6GfvbMMkQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
xO8Xhd3EsaQ,https://www.youtube.com/watch?v=xO8Xhd3EsaQ,Formula Automotriz Domingo 01 Abril 2018,3801.0,,videos,https://i.ytimg.com/vi/xO8Xhd3EsaQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD9rh4ASOybLzvG2TKqL8pOwra-cA,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
c4ZuKzOAOd8,https://www.youtube.com/watch?v=c4ZuKzOAOd8,Resonadores Magnaflow ¿acero inoxidable?,71.0,,videos,https://i.ytimg.com/vi/c4ZuKzOAOd8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBZObwfNGM0e7m07KrMMenDBn6DhQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
n6ayTTyXxLk,https://www.youtube.com/watch?v=n6ayTTyXxLk,Honda BR-V | PruebameLa... Nave #23 | Reseña,1546.0,,videos,https://i.ytimg.com/vi/n6ayTTyXxLk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBmNXKMQps6Qk0yQ7YeNYbnHwVLVw,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
p8bIFezWFPg,https://www.youtube.com/watch?v=p8bIFezWFPg,BMW i8 | PruebameLa... Nave #22 | Reseña,1376.0,,videos,https://i.ytimg.com/vi/p8bIFezWFPg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCAZNO1S8Z77bRVuQt3moFuOhR6rQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
sV3BFX2ytQU,https://www.youtube.com/watch?v=sV3BFX2ytQU,Torneo The More Nos 1er aniversario Pegaso Drag Challenge.,290.0,,videos,https://i.ytimg.com/vi/sV3BFX2ytQU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA4b7bV5iE6DKJxnxXss_O6RXBE8w,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
inSJV6wXaPo,https://www.youtube.com/watch?v=inSJV6wXaPo,Borla Pro Xs la mejor opcion en escapes universales.,157.0,,videos,https://i.ytimg.com/vi/inSJV6wXaPo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDR8tOKISQjB0_6RzPUrITsAz5VKQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
z_r8i3opJCw,https://www.youtube.com/watch?v=z_r8i3opJCw,Corvette Angel Jaramillo Vs Ford Mustang,112.0,,videos,https://i.ytimg.com/vi/z_r8i3opJCw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBORVM-MUuJmoFXThb8hEqZRCNvvg,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
IUEzdkIaArs,https://www.youtube.com/watch?v=IUEzdkIaArs,Audi r8 vs Nissan Gtr pegaso drag challenge.,50.0,,videos,https://i.ytimg.com/vi/IUEzdkIaArs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_Vo4vRZJtlwPUk-vdPKBcEU9few,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
pP--QgECX3M,https://www.youtube.com/watch?v=pP--QgECX3M,Formula Automotriz Sábado 24-03-18,3026.0,,videos,https://i.ytimg.com/vi/pP--QgECX3M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCkAHpITnPB24RBh2KmPov1Pv5BZw,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
8I0-W-Q6dGs,https://www.youtube.com/watch?v=8I0-W-Q6dGs,Nuevo Jetta mk7 2019 | El Admin a bordo de...,1450.0,,videos,https://i.ytimg.com/vi/8I0-W-Q6dGs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBqAXHnUN3DNQmTY_TyB-rrU6LhsA,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
LQ5AMyVHP2Q,https://www.youtube.com/watch?v=LQ5AMyVHP2Q,Atlantic Topic ultima pieza fabricada en Mexico,59.0,,videos,https://i.ytimg.com/vi/LQ5AMyVHP2Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB8ZG4BhC173KphXR49o17h_ofr4w,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
AYUnyAfXf30,https://www.youtube.com/watch?v=AYUnyAfXf30,Golf GTi MK7 | PruebameLa... Nave #21 | Reseña,1156.0,,videos,https://i.ytimg.com/vi/AYUnyAfXf30/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCf1_qqQknhYYTZHOKDH2Phr55Srg,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
GeJ7KTTBxOI,https://www.youtube.com/watch?v=GeJ7KTTBxOI,Camaro 2017 SS con headers y catback BORLA. 17293 140690cf,19.0,,videos,https://i.ytimg.com/vi/GeJ7KTTBxOI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD4sdadUsKADwG98epc2tnRNJ9cpQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
3uPEHPMiziE,https://www.youtube.com/watch?v=3uPEHPMiziE,Fail basura de Sistema de escape en corvette C5,92.0,,videos,https://i.ytimg.com/vi/3uPEHPMiziE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBgo9bCVG-pb3A8NOYtIbxZ4-3AyQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
FZYyvnwBd6w,https://www.youtube.com/watch?v=FZYyvnwBd6w,Visita a la planta Borla en Tennessee  ¿como se fabrica un escape?,1120.0,,videos,https://i.ytimg.com/vi/FZYyvnwBd6w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD7vJ4Eh0Gb0pPaHHcCXP605Sgacg,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
QOU4liJqLDo,https://www.youtube.com/watch?v=QOU4liJqLDo,Recorrido exterior de la fabrica de Borla en Johnson City Tn.,142.0,,videos,https://i.ytimg.com/vi/QOU4liJqLDo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC-tb-Ul329HiJRvIpPK6WIRFraRg,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
w9x50glqcFg,https://www.youtube.com/watch?v=w9x50glqcFg,BMW i8 en el Pegaso Drag Challenge tirando 13.4 seg.,100.0,,videos,https://i.ytimg.com/vi/w9x50glqcFg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDIWDXGSoixRkL_LsVfvntf8pE57w,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
GMAnNHpb4Jo,https://www.youtube.com/watch?v=GMAnNHpb4Jo,2DO Pegaso Drag Challenge patrocinado por Borla.,213.0,,videos,https://i.ytimg.com/vi/GMAnNHpb4Jo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDky12cTNgrN-QaTWPGZ0AUrUwY1g,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
as8dSwOz2e4,https://www.youtube.com/watch?v=as8dSwOz2e4,Caribe podrido a prueba de dinamonetro by El Padrino.,70.0,,videos,https://i.ytimg.com/vi/as8dSwOz2e4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAO7vit4EKf0yByixqs6TNOy8LGZQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
dT8qMFejvMI,https://www.youtube.com/watch?v=dT8qMFejvMI,Formula Automotriz con Arturo Rivera | Domingo 04 Marzo,3139.0,,videos,https://i.ytimg.com/vi/dT8qMFejvMI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCVc3YkRYqMKTMAWhNvOgg4TzzPcQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
acivlpQ2i8A,https://www.youtube.com/watch?v=acivlpQ2i8A,Formula Automotriz con Arturo Rivera | Sábado 3 Marzo,4216.0,,videos,https://i.ytimg.com/vi/acivlpQ2i8A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA69CEDhwEzXQbr6v0vb-2KObTsOw,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
_u-sSoKv6xA,https://www.youtube.com/watch?v=_u-sSoKv6xA,Catback Borla 140382 en Ford Mustang GT 2008 Rojo Drift.,51.0,,videos,https://i.ytimg.com/vi/_u-sSoKv6xA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCsdJUlDxAysDel1W-DnMPJ-E9P4g,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
fQ7jWohUb2Y,https://www.youtube.com/watch?v=fQ7jWohUb2Y,Programa Solo Driver Seat Leon Cupra 2018 (290),196.0,,videos,https://i.ytimg.com/vi/fQ7jWohUb2Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDfR6jGBaW6USySqsRqSjgzF9HyTA,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
UXW6mE6a3Jo,https://www.youtube.com/watch?v=UXW6mE6a3Jo,Un pequeño recorrido al interior de la fabrica de Borla en Johnson City Tn.,1652.0,,videos,https://i.ytimg.com/vi/UXW6mE6a3Jo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCxz1EoBstXERIsAI-M97KkPmd5QA,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
hVPfgFnW1TE,https://www.youtube.com/watch?v=hVPfgFnW1TE,El lobby de la planta de Borla en Johnson City Tennessee.,57.0,,videos,https://i.ytimg.com/vi/hVPfgFnW1TE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCSHZaXuXdSIDwvCGdqVlYqp59btg,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
8Gxw6UPiIHw,https://www.youtube.com/watch?v=8Gxw6UPiIHw,Chevy corvette Vs Dragster Duran Pegaso Drag challenge.,186.0,,videos,https://i.ytimg.com/vi/8Gxw6UPiIHw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAG7Vcom7Zhro3S6cMSjlKIXtz9OQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
DiXBh78sM0U,https://www.youtube.com/watch?v=DiXBh78sM0U,Ford Focus Rs mk2 Vs Challenger Hellcat Pegaso Drag Challenge.,41.0,,videos,https://i.ytimg.com/vi/DiXBh78sM0U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD4nSEURQlPTpkHIZQgAeNF3HV6TQ,Autoboutique 1/4 de Milla,external-reference,embed_link_and_summarize_only
